task,seed_index,seed,mean_quality,mean_cost,mean_utility,delta_utility_vs_fixed
trec_dl,80,202608111079,0.6086354733417155,0.22395347691168588,0.5907191951887808,-0.10528904150193008
trec_dl,81,202608111080,0.5941914613994848,0.32318196330827076,0.5683369043348231,-0.1276713323558878
trec_dl,82,202608111081,0.6203655567992413,0.25136179202128384,0.6002566134375387,-0.09575162325317221
trec_dl,83,202608111082,0.5942690260161855,0.26146488604229706,0.5733518351328017,-0.12265640155790913
trec_dl,84,202608111083,0.6417029360110742,0.22610111119510906,0.6236148471154654,-0.07239338957524544
trec_dl,85,202608111084,0.5941354824937999,0.263009160284133,0.5730947496710693,-0.12291348701964155
trec_dl,86,202608111085,0.619954441496146,0.27545677151843545,0.5979178997746711,-0.09809033691603974
trec_dl,87,202608111086,0.607286413681872,0.272709388697405,0.5854696625860796,-0.1105385741046313
trec_dl,88,202608111087,0.5931093607599354,0.27782558142665315,0.5708833142458031,-0.1251249224449078
trec_dl,89,202608111088,0.6208330636347427,0.28198794705203656,0.5982740278705797,-0.09773420882013117
trec_dl,90,202608111089,0.6075067915452277,0.20682064440641187,0.5909611399927147,-0.10504709669799617
trec_dl,91,202608111090,0.6217546638668561,0.2966412810108822,0.5980233613859854,-0.09798487530472544
trec_dl,92,202608111091,0.6324131616104385,0.2794560499601444,0.6100566776136268,-0.08595155907708407
trec_dl,93,202608111092,0.6111190053257333,0.27365391440163367,0.5892266921736026,-0.1067815445171083
trec_dl,94,202608111093,0.5792688216573911,0.19535135462252945,0.5636407132875886,-0.1323675234031223
trec_dl,95,202608111094,0.6027377936598007,0.221378482673966,0.5850275150458835,-0.11098072164482742
trec_dl,96,202608111095,0.5998342603582266,0.2657565431051635,0.5785737369098135,-0.11743449978089737
trec_dl,97,202608111096,0.6419779680736603,0.2881255583775325,0.6189279234034577,-0.07708031328725318
trec_dl,98,202608111097,0.6295854698472717,0.29590293963615577,0.6059132346763793,-0.09009500201433163
trec_dl,99,202608111098,0.6192022522705615,0.2718510572848318,0.5974541676877749,-0.09855406900293595
trec_dl,100,202608111099,0.6209593009238302,0.25699153899648397,0.6003999778041115,-0.0956082588865994
fever,1,202608111000,0.7295678580034184,0.29500689428058474,0.7059673064609716,-0.08360831445068517
fever,2,202608111001,0.7340315126802655,0.2952805155547972,0.7104090714358816,-0.07916654947577517
fever,3,202608111002,0.7276204777286972,0.2942813642424927,0.7040779685892977,-0.08549765232235906
fever,4,202608111003,0.7293001248884118,0.29300682515736015,0.705859578875823,-0.08371604203583383
fever,5,202608111004,0.7315660165730881,0.29213953026202516,0.7081948541521261,-0.08138076675953065
fever,6,202608111005,0.7306643975206073,0.29348921666025524,0.7071852601877868,-0.08239036072386996
fever,7,202608111006,0.7309826905029164,0.29285042863402005,0.7075546562121948,-0.08202096469946196
fever,8,202608111007,0.7285998363873054,0.2916554938364687,0.7052673968803879,-0.08430822403126892
fever,9,202608111008,0.7285056335663436,0.2963460728690867,0.7047979477368166,-0.0847776731748402
fever,10,202608111009,0.7293253703836369,0.2964052900848954,0.7056129471768454,-0.08396267373481137
fever,11,202608111010,0.7334265040287561,0.2931479529566027,0.7099746677922278,-0.07960095311942894
fever,12,202608111011,0.7312866255271537,0.2917900322189896,0.7079434229496345,-0.08163219796202226
fever,13,202608111012,0.729614930686265,0.2939511165360571,0.7060988413633804,-0.08347677954827637
fever,14,202608111013,0.730531588921439,0.2930733989341621,0.707085717006706,-0.08248990390495081
fever,15,202608111014,0.7292606218905915,0.29127913601785493,0.7059582910091631,-0.08361732990249371
fever,16,202608111015,0.7308489032696802,0.2920813731885377,0.7074823934145972,-0.0820932274970596
fever,17,202608111016,0.7291274427379536,0.2971803039678968,0.7053530184205219,-0.08422260249113489
fever,18,202608111017,0.7335549777508555,0.2950246395068708,0.7099530065903059,-0.07962261432135087
fever,19,202608111018,0.7289982812860053,0.29525277070627187,0.7053780596295035,-0.08419756128215328
fever,20,202608111019,0.7296486869691227,0.2915236009467129,0.7063267988933856,-0.08324882201827122
fever,21,202608111020,0.7320869820157756,0.290647507599567,0.7088351814078102,-0.08074043950384657
fever,22,202608111021,0.7292727256113823,0.2916852191572892,0.7059379080787991,-0.0836377128328577
fever,23,202608111022,0.7303010004482204,0.2929044059261995,0.7068686479741245,-0.08270697293753226
fever,24,202608111023,0.7315264222250271,0.29519168365228643,0.7079110875328443,-0.08166453337881252
fever,25,202608111024,0.731449703697307,0.2927220821148505,0.708031937128119,-0.08154368378353782
fever,26,202608111025,0.7302575937268614,0.2930264888522047,0.706815474618685,-0.08276014629297179
fever,27,202608111026,0.7269941580111992,0.2959974088370974,0.7033143653042314,-0.08626125560742537
fever,28,202608111027,0.728648844138122,0.2934198964826462,0.7051752524195104,-0.08440036849214638
fever,29,202608111028,0.7306969130403809,0.29283079290164493,0.7072704496082493,-0.08230517130340753
fever,30,202608111029,0.7333393749149871,0.29146325672180806,0.7100223143772425,-0.07955330653441428
fever,31,202608111030,0.7313994849046824,0.29368892826458476,0.7079043706435156,-0.08167125026814115
fever,32,202608111031,0.7357578439109396,0.2932701671846386,0.7122962305361683,-0.07727939037548848
fever,33,202608111032,0.7264798283858576,0.2903295755372996,0.7032534623428737,-0.08632215856878311
fever,34,202608111033,0.7298158795474031,0.29635945716589296,0.7061071229741317,-0.08346849793752509
fever,35,202608111034,0.7312759020701255,0.29193424075291347,0.7079211628098925,-0.0816544581017643
fever,36,202608111035,0.7325678868114635,0.29560459814459145,0.708919518959896,-0.08065610195176076
fever,37,202608111036,0.7293768204962598,0.2941344299756739,0.705846066098206,-0.08372955481345079
fever,38,202608111037,0.7274434658832621,0.29396664178541815,0.7039261345404288,-0.08564948637122793
fever,39,202608111038,0.7273680696915017,0.2962458031007976,0.7036684054434377,-0.08590721546821911
fever,40,202608111039,0.7310060551734625,0.2944004138484388,0.7074540220655874,-0.0821215988460694
fever,41,202608111040,0.7297522023178724,0.2906995421079971,0.7064962389492325,-0.08307938196242426
fever,42,202608111041,0.732150518450284,0.29179329410184274,0.7088070549221367,-0.08076856598952009
fever,43,202608111042,0.7305517975899092,0.29396071374188765,0.7070349404905582,-0.08254068042109863
fever,44,202608111043,0.7324403906881664,0.2924299995319812,0.7090459907256078,-0.08052963018604897
fever,45,202608111044,0.7329924278885673,0.291748121340272,0.7096525781813454,-0.07992304273031137
fever,46,202608111045,0.7313712188529008,0.2932939608146499,0.707907701987729,-0.08166791892392777
fever,47,202608111046,0.7280438630591729,0.29128526709322905,0.7047410416917147,-0.08483457921994209
fever,48,202608111047,0.7293278805144584,0.2912874834228755,0.7060248818406284,-0.08355073907102839
fever,49,202608111048,0.7323937485222215,0.2957586835090407,0.7087330538414982,-0.08084256707015858
fever,50,202608111049,0.7303080157938199,0.2927531386923703,0.7068877646984303,-0.0826878562132265
fever,51,202608111050,0.7312850547007604,0.29231991007386526,0.7078994618948512,-0.08167615901680558
fever,52,202608111051,0.7293206464157262,0.2906192898205796,0.7060711032300797,-0.08350451768157707
fever,53,202608111052,0.727716277189872,0.2928153478924137,0.7042910493584789,-0.08528457155317792
fever,54,202608111053,0.7284633259558226,0.2939137003203691,0.7049502299301931,-0.08462539098146371
fever,55,202608111054,0.7274907048544987,0.29443932180108573,0.7039355591104118,-0.08564006180124495
fever,56,202608111055,0.7261352062283407,0.29247588837592264,0.7027371351582669,-0.08683848575338993
fever,57,202608111056,0.732433010051799,0.2923766203934968,0.7090428804203192,-0.08053274049133763
fever,58,202608111057,0.7316135645259162,0.29417061948998324,0.7080799149667175,-0.08149570594493927
fever,59,202608111058,0.7300927428969317,0.29239358388639697,0.7067012561860199,-0.08287436472563692
fever,60,202608111059,0.7315088509883196,0.2954317122745729,0.7078743140063538,-0.08170130690530297
fever,61,202608111060,0.7300488730301835,0.2928668523296832,0.7066195248438087,-0.08295609606784804
fever,62,202608111061,0.7294888919746122,0.29315023128998585,0.7060368734714133,-0.08353874744024348
fever,63,202608111062,0.7311083100923342,0.29072569552728095,0.7078502544501518,-0.08172536646150497
fever,64,202608111063,0.7282465068333157,0.2926110382854935,0.7048376237704761,-0.08473799714118069
fever,65,202608111064,0.7328966445380038,0.29356251237156916,0.7094116435482785,-0.08016397736337832
fever,66,202608111065,0.730590210218226,0.29250647810177804,0.7071896919700836,-0.08238592894157315
fever,67,202608111066,0.7275186600816502,0.29684789828827285,0.7037708282185884,-0.0858047926930684
fever,68,202608111067,0.7323299781059748,0.2966385323374142,0.7085988955189817,-0.08097672539267509
fever,69,202608111068,0.7312803070192794,0.290272679206458,0.7080584926827628,-0.08151712822889401
fever,70,202608111069,0.7269822610541726,0.2940838701835692,0.7034555514394871,-0.08612006947216966
fever,71,202608111070,0.7325264950340771,0.2964212797544018,0.7088127926537249,-0.0807628282579319
fever,72,202608111071,0.7333419168680262,0.29362666800264053,0.7098517834278149,-0.07972383748384193
fever,73,202608111072,0.7343486990276327,0.29747992304417165,0.710550305184099,-0.07902531572755778
fever,74,202608111073,0.7285937839358114,0.29106329857895025,0.7053087200494954,-0.08426690086216138
fever,75,202608111074,0.7355280978999336,0.29425294707894023,0.7119878621336183,-0.07758775877803847
fever,76,202608111075,0.7296053994522134,0.2925795561921337,0.7061990349568427,-0.08337658595481412
fever,77,202608111076,0.7298932595169251,0.2917529928887599,0.7065530200858243,-0.08302260082583246
fever,78,202608111077,0.7270011080140499,0.29798154178423547,0.703162584671311,-0.0864130362403458
fever,79,202608111078,0.7333680330159781,0.2958339438877757,0.7097013175049561,-0.07987430340670065
fever,80,202608111079,0.7285758272854195,0.2928710479158652,0.7051461434521502,-0.08442947745950657
fever,81,202608111080,0.7296291885908975,0.2864363244383308,0.7067142826358309,-0.08286133827582587
fever,82,202608111081,0.7301007190265256,0.2922815431342149,0.7067181955757885,-0.08285742533586826
fever,83,202608111082,0.7272161059294706,0.29372865199188486,0.7037178137701198,-0.08585780714153701
fever,84,202608111083,0.728975812883817,0.2913843940475479,0.7056650613600132,-0.08391055955164362
fever,85,202608111084,0.7315596864998815,0.2901082586701357,0.7083510258062705,-0.08122459510538627
fever,86,202608111085,0.726425860974597,0.2969329005482239,0.7026712289307392,-0.0869043919809176
fever,87,202608111086,0.73186738735565,0.29060428491630286,0.7086190445623457,-0.08095657634931108
fever,88,202608111087,0.730731765577141,0.29377610065531967,0.7072296775247153,-0.08234594338694146
fever,89,202608111088,0.7315370520888649,0.29061820779458647,0.7082875954652981,-0.08128802544635871
fever,90,202608111089,0.7268580962090371,0.29359151674698075,0.7033707748692786,-0.08620484604237821
fever,91,202608111090,0.7337866941842184,0.2943584968909235,0.7102380144329445,-0.07933760647871224
fever,92,202608111091,0.7302055231113154,0.2924661598680615,0.7068082303218703,-0.08276739058978644
fever,93,202608111092,0.7327393547268571,0.2917089653726784,0.7094026374970429,-0.08017298341461387
fever,94,202608111093,0.7314176013377185,0.29627614845898487,0.7077155094609998,-0.08186011145065697
fever,95,202608111094,0.7299324747997612,0.2978140259241173,0.7061073527258318,-0.08346826818582498
fever,96,202608111095,0.7294007546605392,0.29458559104743465,0.7058339073767443,-0.08374171353491244
fever,97,202608111096,0.7301629892322284,0.2939132626469338,0.7066499282204738,-0.082925692691183
fever,98,202608111097,0.7304405164436862,0.2933810031191138,0.7069700361941572,-0.08260558471749957
fever,99,202608111098,0.7301178248549455,0.29418864069368555,0.7065827335994505,-0.08299288731220633
fever,100,202608111099,0.7294208933687364,0.2955940830403061,0.7057733667255118,-0.08380225418614495
structured_v2,1,202608111000,0.8337668069917126,0.38375,0.8030668069917126,-0.09544295792925728
structured_v2,2,202608111001,0.8310159783256845,0.3835549999999999,0.8003315783256845,-0.09817818659528543
structured_v2,3,202608111002,0.8369277132606694,0.37354,0.8070445132606693,-0.09146525166030062
structured_v2,4,202608111003,0.829045863469835,0.389955,0.797849463469835,-0.10066030145113491
structured_v2,5,202608111004,0.8251756803122895,0.37657,0.7950500803122893,-0.1034596846086806
structured_v2,6,202608111005,0.8323382490579967,0.38749,0.8013390490579966,-0.09717071586297332
structured_v2,7,202608111006,0.8273141261894212,0.389875,0.7961241261894213,-0.1023856387315486
structured_v2,8,202608111007,0.8316363509815847,0.37639,0.8015251509815847,-0.09698461393938518
structured_v2,9,202608111008,0.8343419403883527,0.385015,0.8035407403883528,-0.09496902453261713
structured_v2,10,202608111009,0.8348394162554318,0.392735,0.8034206162554317,-0.09508914866553819
structured_v2,11,202608111010,0.8370792603927905,0.374,0.8071592603927904,-0.0913505045281795
structured_v2,12,202608111011,0.8375273567708393,0.380345,0.8070997567708392,-0.09141000815013067
structured_v2,13,202608111012,0.8270395093417,0.38635,0.7961315093417,-0.10237825557926994
structured_v2,14,202608111013,0.829425967922814,0.38139,0.798914767922814,-0.09959499699815588
structured_v2,15,202608111014,0.8341757937316269,0.375135,0.8041649937316268,-0.09434477118934315
structured_v2,16,202608111015,0.8361471601190134,0.38104,0.8056639601190134,-0.09284580480195648
structured_v2,17,202608111016,0.8316498103266515,0.38453999999999994,0.8008866103266514,-0.09762315459431847
structured_v2,18,202608111017,0.8329643942036171,0.38546500000000006,0.802127194203617,-0.0963825707173529
structured_v2,19,202608111018,0.8276381762304111,0.38381,0.7969333762304112,-0.10157638869055874
structured_v2,20,202608111019,0.8412273787021637,0.37838499999999997,0.8109565787021638,-0.08755318621880614
structured_v2,21,202608111020,0.8294834234910174,0.371145,0.7997918234910173,-0.0987179414299526
structured_v2,22,202608111021,0.8311435363023217,0.38374,0.8004443363023218,-0.09806542861864809
structured_v2,23,202608111022,0.8315702227633339,0.38118,0.8010758227633339,-0.09743394215763601
structured_v2,24,202608111023,0.8307407672750253,0.38267,0.8001271672750254,-0.09838259764594448
structured_v2,25,202608111024,0.8304992632352923,0.39085,0.7992312632352924,-0.09927850168567753
structured_v2,26,202608111025,0.8347012622668668,0.38459999999999994,0.8039332622668667,-0.09457650265410322
structured_v2,27,202608111026,0.8331980236506734,0.37651999999999997,0.8030764236506734,-0.09543334127029646
structured_v2,28,202608111027,0.8324746026301362,0.371605,0.8027462026301362,-0.09576356229083371
structured_v2,29,202608111028,0.831610458823214,0.3851899999999999,0.800795258823214,-0.0977145060977559
structured_v2,30,202608111029,0.8351693674617742,0.387995,0.8041297674617742,-0.09437999745919567
structured_v2,31,202608111030,0.8359872744645884,0.37791499999999995,0.8057540744645884,-0.09275569045638155
structured_v2,32,202608111031,0.8348837471330581,0.39406,0.8033589471330581,-0.09515081778791179
structured_v2,33,202608111032,0.8333929000272384,0.37787,0.8031633000272383,-0.09534646489373155
structured_v2,34,202608111033,0.8385284157069101,0.37738,0.80833801570691,-0.0901717492140599
structured_v2,35,202608111034,0.8327061247480567,0.39276,0.8012853247480567,-0.0972244401729132
structured_v2,36,202608111035,0.8366699652320033,0.39161,0.8053411652320033,-0.09316859968896662
structured_v2,37,202608111036,0.834461422233494,0.37676499999999996,0.804320222233494,-0.09418954268747592
structured_v2,38,202608111037,0.8322870159403781,0.389165,0.8011538159403783,-0.09735594898059163
structured_v2,39,202608111038,0.8299229065210546,0.384875,0.7991329065210546,-0.09937685839991528
structured_v2,40,202608111039,0.8313517560025948,0.38373,0.8006533560025948,-0.0978564089183751
structured_v2,41,202608111040,0.8412732116969636,0.37803499999999995,0.8110304116969637,-0.08747935322400624
structured_v2,42,202608111041,0.831873482873474,0.3882149999999999,0.8008162828734738,-0.09769348204749606
structured_v2,43,202608111042,0.8314476359960156,0.36678000000000005,0.8021052359960155,-0.09640452892495444
structured_v2,44,202608111043,0.8334584696476404,0.38305,0.8028144696476404,-0.09569529527332954
structured_v2,45,202608111044,0.8362124834124102,0.408225,0.80355448341241,-0.09495528150855992
structured_v2,46,202608111045,0.8287700823046319,0.38615,0.7978780823046318,-0.10063168261633815
structured_v2,47,202608111046,0.8249837540196726,0.38967499999999994,0.7938097540196726,-0.10470001090129732
structured_v2,48,202608111047,0.8301348660593778,0.36918,0.8006004660593778,-0.09790929886159205
structured_v2,49,202608111048,0.8385423665138076,0.39341499999999996,0.8070691665138077,-0.09144059840716223
structured_v2,50,202608111049,0.8360851739489632,0.37631,0.8059803739489633,-0.09252939097200663
structured_v2,51,202608111050,0.8264053926887266,0.402725,0.7941873926887265,-0.10432237223224339
structured_v2,52,202608111051,0.8307046803144421,0.37389999999999995,0.8007926803144422,-0.09771708460652773
structured_v2,53,202608111052,0.8350023108327329,0.372805,0.8051779108327329,-0.09333185408823697
structured_v2,54,202608111053,0.8375778924643316,0.388005,0.8065374924643314,-0.09197227245663853
structured_v2,55,202608111054,0.8359283555295587,0.38297000000000003,0.8052907555295586,-0.09321900939141126
structured_v2,56,202608111055,0.8323546294246023,0.391995,0.8009950294246023,-0.09751473549636758
structured_v2,57,202608111056,0.8292587126956333,0.38208499999999995,0.7986919126956334,-0.09981785222533646
structured_v2,58,202608111057,0.8259674442996506,0.39161,0.7946386442996507,-0.1038711206213192
structured_v2,59,202608111058,0.8378553397342473,0.37448000000000004,0.8078969397342473,-0.09061282518672265
structured_v2,60,202608111059,0.8342126717144247,0.388445,0.8031370717144246,-0.09537269320654529
structured_v2,61,202608111060,0.8388466361785442,0.397075,0.8070806361785442,-0.0914291287424257
structured_v2,62,202608111061,0.8322437085264741,0.38226,0.801662908526474,-0.09684685639449586
structured_v2,63,202608111062,0.8375389509648256,0.36555,0.8082949509648255,-0.09021481395614439
structured_v2,64,202608111063,0.8290943199538118,0.380105,0.7986859199538117,-0.09982384496715824
structured_v2,65,202608111064,0.8300158159858408,0.37563,0.7999654159858409,-0.09854434893512898
structured_v2,66,202608111065,0.8317945119671273,0.38339,0.8011233119671273,-0.09738645295384263
structured_v2,67,202608111066,0.8343777321136513,0.388235,0.8033189321136512,-0.09519083280731866
structured_v2,68,202608111067,0.8302693970171986,0.39916499999999994,0.7983361970171986,-0.1001735679037713
structured_v2,69,202608111068,0.8348845482656448,0.37977,0.8045029482656448,-0.09400681665532507
structured_v2,70,202608111069,0.8290642936148145,0.389945,0.7978686936148145,-0.1006410713061554
structured_v2,71,202608111070,0.833963051949887,0.38520499999999996,0.803146651949887,-0.09536311297108291
structured_v2,72,202608111071,0.8297741989270114,0.37019,0.8001589989270115,-0.09835076599395842
structured_v2,73,202608111072,0.8349909896559903,0.37832499999999997,0.8047249896559902,-0.09378477526497975
structured_v2,74,202608111073,0.8322422163424896,0.38207,0.8016766163424898,-0.09683314857848013
structured_v2,75,202608111074,0.8299593159314047,0.40086,0.7978905159314047,-0.1006192489895652
structured_v2,76,202608111075,0.8261815067893435,0.37573500000000004,0.7961227067893435,-0.10238705813162641
structured_v2,77,202608111076,0.8327270234070357,0.392395,0.8013354234070357,-0.09717434151393423
structured_v2,78,202608111077,0.8354542801931811,0.377195,0.8052786801931812,-0.09323108472778874
structured_v2,79,202608111078,0.832549198094933,0.39737,0.800759598094933,-0.09775016682603688
structured_v2,80,202608111079,0.831378361575195,0.38316999999999996,0.800724761575195,-0.09778500334577489
structured_v2,81,202608111080,0.8329702332362796,0.36884000000000006,0.8034630332362797,-0.09504673168469024
structured_v2,82,202608111081,0.8305601650585247,0.37968,0.8001857650585246,-0.09832399986244533
structured_v2,83,202608111082,0.8401494917039165,0.37644500000000003,0.8100338917039164,-0.08847587321705352
structured_v2,84,202608111083,0.8304705588436432,0.38101999999999997,0.7999889588436431,-0.09852080607732683
structured_v2,85,202608111084,0.8375018581120839,0.385485,0.8066630581120838,-0.09184670680888607
structured_v2,86,202608111085,0.8292831581693101,0.395245,0.7976635581693101,-0.10084620675165978
structured_v2,87,202608111086,0.829562121552957,0.390235,0.7983433215529571,-0.10016644336801284
structured_v2,88,202608111087,0.8337559047820015,0.377465,0.8035587047820015,-0.09495106013896837
structured_v2,89,202608111088,0.8316074746125696,0.37222,0.8018298746125697,-0.09667989030840018
structured_v2,90,202608111089,0.8298076764839809,0.3976799999999999,0.7979932764839808,-0.10051648843698913
